,index,consider_len,end_time,buy_discount_rate,sell_discount_rate,buy_power_threshold,sell_power_threshold,buy_accel_threshold,sell_accel_threshold,buy_power_ratio_threshold,mean_earning_rate,total_trade_count,oscillation_count,oscillation_ratio
87,0,20,20200902091000,0.9,0.5,2,2,0.3,0.7,100,-0.28,1,1,1.0
88,0,20,20200902092000,0.9,0.5,2,2,0.3,0.7,100,-0.16,16,11,0.69
89,0,20,20200902093000,0.9,0.5,2,2,0.3,0.7,100,-0.2,35,27,0.77
90,0,20,20200902101000,0.9,0.5,2,2,0.3,0.7,100,-0.24,67,52,0.78
91,0,20,20200902091000,0.9,0.5,2,2,0.3,0.7,2000,-0.28,1,1,1.0
92,0,20,20200902092000,0.9,0.5,2,2,0.3,0.7,2000,-0.51,7,7,1.0
93,0,20,20200902093000,0.9,0.5,2,2,0.3,0.7,2000,-0.45,15,14,0.93
94,0,20,20200902101000,0.9,0.5,2,2,0.3,0.7,2000,-0.43,31,28,0.9
95,0,20,20200902091000,0.9,0.5,2,2,0.3,0.7,20000,-0.28,1,1,1.0
96,0,20,20200902092000,0.9,0.5,2,2,0.3,0.7,20000,-0.51,7,7,1.0
97,0,20,20200902093000,0.9,0.5,2,2,0.3,0.7,20000,-0.45,15,14,0.93
98,0,20,20200902101000,0.9,0.5,2,2,0.3,0.7,20000,-0.46,30,28,0.93
99,0,20,20200902092000,0.9,0.5,2,2,0.5,0.3,100,-0.16,7,3,0.43
100,0,20,20200902093000,0.9,0.5,2,2,0.5,0.3,100,-0.19,8,4,0.5
101,0,20,20200902101000,0.9,0.5,2,2,0.5,0.3,100,-0.31,21,15,0.71
102,0,20,20200902092000,0.9,0.5,2,2,0.5,0.3,2000,-0.4,1,1,1.0
103,0,20,20200902093000,0.9,0.5,2,2,0.5,0.3,2000,-0.4,1,1,1.0
104,0,20,20200902101000,0.9,0.5,2,2,0.5,0.3,2000,-0.4,1,1,1.0
105,0,20,20200902092000,0.9,0.5,2,2,0.5,0.3,20000,-0.4,1,1,1.0
106,0,20,20200902093000,0.9,0.5,2,2,0.5,0.3,20000,-0.4,1,1,1.0
107,0,20,20200902101000,0.9,0.5,2,2,0.5,0.3,20000,-0.4,1,1,1.0
108,0,20,20200902092000,0.9,0.5,2,2,0.5,0.5,100,-0.13,3,2,0.67
109,0,20,20200902093000,0.9,0.5,2,2,0.5,0.5,100,-0.17,4,3,0.75
110,0,20,20200902101000,0.9,0.5,2,2,0.5,0.5,100,-0.13,9,7,0.78
111,0,20,20200902092000,0.9,0.5,2,2,0.5,0.5,2000,-0.4,1,1,1.0
