,index,consider_len,end_time,buy_discount_rate,sell_discount_rate,buy_power_threshold,sell_power_threshold,buy_accel_threshold,sell_accel_threshold,buy_power_ratio_threshold,mean_earning_rate,total_trade_count,oscillation_count,oscillation_ratio,profit
2928,0,20,20200901093000 ,0.7,0.9,10,2,0.3,0.5,100,-0.24,107,78,0.73,
2929,0,20,20200901101000 ,0.7,0.9,10,2,0.3,0.5,100,-0.24,171,119,0.7,
0,0,20,20200901091000 ,0.5,0.5,2,1,0.3,0.3,100,-0.25,216,161,0.75,
10,0,20,20200901093000 ,0.5,0.5,2,1,0.3,0.3,20000,-0.25,293,233,0.8,
18,0,20,20200901093000 ,0.5,0.5,2,1,0.3,0.5,2000,-0.25,325,244,0.75,
22,0,20,20200901093000 ,0.5,0.5,2,1,0.3,0.5,20000,-0.25,140,103,0.74,
25,0,20,20200901092000 ,0.5,0.5,2,1,0.3,0.7,100,-0.25,192,138,0.72,
35,0,20,20200901101000 ,0.5,0.5,2,1,0.3,0.7,20000,-0.25,201,146,0.73,
55,0,20,20200901101000 ,0.5,0.5,2,1,0.5,0.5,2000,-0.25,100,75,0.75,
72,0,20,20200901091000 ,0.5,0.5,2,2,0.3,0.3,100,-0.25,216,161,0.75,
82,0,20,20200901093000 ,0.5,0.5,2,2,0.3,0.3,20000,-0.25,293,234,0.8,
90,0,20,20200901093000 ,0.5,0.5,2,2,0.3,0.5,2000,-0.25,340,262,0.77,
94,0,20,20200901093000 ,0.5,0.5,2,2,0.3,0.5,20000,-0.25,144,109,0.76,
96,0,20,20200901091000 ,0.5,0.5,2,2,0.3,0.7,100,-0.25,65,50,0.77,
102,0,20,20200901093000 ,0.5,0.5,2,2,0.3,0.7,2000,-0.25,276,210,0.76,
134,0,20,20200901093000 ,0.5,0.5,2,2,0.5,0.7,100,-0.25,105,84,0.8,
139,0,20,20200901101000 ,0.5,0.5,2,2,0.5,0.7,2000,-0.25,95,69,0.73,
150,0,20,20200901093000 ,0.5,0.5,5,1,0.3,0.3,2000,-0.25,517,423,0.82,
154,0,20,20200901093000 ,0.5,0.5,5,1,0.3,0.3,20000,-0.25,210,167,0.8,
165,0,20,20200901092000 ,0.5,0.5,5,1,0.3,0.5,20000,-0.25,53,37,0.7,
166,0,20,20200901093000 ,0.5,0.5,5,1,0.3,0.5,20000,-0.25,107,77,0.72,
170,0,20,20200901093000 ,0.5,0.5,5,1,0.3,0.7,100,-0.25,276,196,0.71,
175,0,20,20200901101000 ,0.5,0.5,5,1,0.3,0.7,2000,-0.25,338,238,0.7,
182,0,20,20200901093000 ,0.5,0.5,5,1,0.5,0.3,100,-0.25,140,110,0.79,
222,0,20,20200901093000 ,0.5,0.5,5,2,0.3,0.3,2000,-0.25,518,424,0.82,
226,0,20,20200901093000 ,0.5,0.5,5,2,0.3,0.3,20000,-0.25,210,168,0.8,
238,0,20,20200901093000 ,0.5,0.5,5,2,0.3,0.5,20000,-0.25,109,81,0.74,
250,0,20,20200901093000 ,0.5,0.5,5,2,0.3,0.7,20000,-0.25,97,71,0.73,
254,0,20,20200901093000 ,0.5,0.5,5,2,0.5,0.3,100,-0.25,140,110,0.79,
264,0,20,20200901091000 ,0.5,0.5,5,2,0.5,0.5,100,-0.25,20,16,0.8,
296,0,20,20200901091000 ,0.5,0.5,10,1,0.3,0.3,20000,-0.25,25,20,0.8,
306,0,20,20200901093000 ,0.5,0.5,10,1,0.3,0.5,2000,-0.25,198,148,0.75,
314,0,20,20200901093000 ,0.5,0.5,10,1,0.3,0.7,100,-0.25,217,158,0.73,
368,0,20,20200901091000 ,0.5,0.5,10,2,0.3,0.3,20000,-0.25,25,20,0.8,
390,0,20,20200901093000 ,0.5,0.5,10,2,0.3,0.7,2000,-0.25,168,125,0.74,
440,0,20,20200901091000 ,0.5,0.5,100,1,0.3,0.3,20000,-0.25,5,5,1,
450,0,20,20200901093000 ,0.5,0.5,100,1,0.3,0.5,2000,-0.25,82,62,0.76,
451,0,20,20200901101000 ,0.5,0.5,100,1,0.3,0.5,2000,-0.25,137,104,0.76,
458,0,20,20200901093000 ,0.5,0.5,100,1,0.3,0.7,100,-0.25,97,70,0.72,
459,0,20,20200901101000 ,0.5,0.5,100,1,0.3,0.7,100,-0.25,153,109,0.71,
505,0,20,20200901092000 ,0.5,0.5,100,2,0.3,0.3,100,-0.25,113,89,0.79,
512,0,20,20200901091000 ,0.5,0.5,100,2,0.3,0.3,20000,-0.25,5,5,1,
558,0,20,20200901093000 ,0.5,0.5,100,2,0.5,0.5,2000,-0.25,14,11,0.79,
576,0,20,20200901091000 ,0.5,0.7,2,1,0.3,0.3,100,-0.25,216,161,0.75,
586,0,20,20200901093000 ,0.5,0.7,2,1,0.3,0.3,20000,-0.25,293,231,0.79,
587,0,20,20200901101000 ,0.5,0.7,2,1,0.3,0.3,20000,-0.25,494,404,0.82,
600,0,20,20200901091000 ,0.5,0.7,2,1,0.3,0.7,100,-0.25,51,38,0.75,
611,0,20,20200901101000 ,0.5,0.7,2,1,0.3,0.7,20000,-0.25,208,140,0.67,
626,0,20,20200901093000 ,0.5,0.7,2,1,0.5,0.5,100,-0.25,113,90,0.8,
648,0,20,20200901091000 ,0.5,0.7,2,2,0.3,0.3,100,-0.25,216,161,0.75,
658,0,20,20200901093000 ,0.5,0.7,2,2,0.3,0.3,20000,-0.25,301,242,0.8,
660,0,20,20200901091000 ,0.5,0.7,2,2,0.3,0.5,100,-0.25,101,75,0.74,
666,0,20,20200901093000 ,0.5,0.7,2,2,0.3,0.5,2000,-0.25,417,333,0.8,
678,0,20,20200901093000 ,0.5,0.7,2,2,0.3,0.7,2000,-0.25,362,291,0.8,
698,0,20,20200901093000 ,0.5,0.7,2,2,0.5,0.5,100,-0.25,135,112,0.83,
726,0,20,20200901093000 ,0.5,0.7,5,1,0.3,0.3,2000,-0.25,516,420,0.81,
730,0,20,20200901093000 ,0.5,0.7,5,1,0.3,0.3,20000,-0.25,210,165,0.79,
739,0,20,20200901101000 ,0.5,0.7,5,1,0.3,0.5,2000,-0.25,396,272,0.69,
751,0,20,20200901101000 ,0.5,0.7,5,1,0.3,0.7,2000,-0.25,317,203,0.64,
758,0,20,20200901093000 ,0.5,0.7,5,1,0.5,0.3,100,-0.25,140,110,0.79,
798,0,20,20200901093000 ,0.5,0.7,5,2,0.3,0.3,2000,-0.25,527,433,0.82,
802,0,20,20200901093000 ,0.5,0.7,5,2,0.3,0.3,20000,-0.25,215,173,0.8,
830,0,20,20200901093000 ,0.5,0.7,5,2,0.5,0.3,100,-0.25,140,110,0.79,
843,0,20,20200901101000 ,0.5,0.7,5,2,0.5,0.5,100,-0.25,129,102,0.79,
869,0,20,20200901092000 ,0.5,0.7,10,1,0.3,0.3,2000,-0.25,202,165,0.82,
872,0,20,20200901091000 ,0.5,0.7,10,1,0.3,0.3,20000,-0.25,25,20,0.8,
882,0,20,20200901093000 ,0.5,0.7,10,1,0.3,0.5,2000,-0.25,188,134,0.71,
898,0,20,20200901093000 ,0.5,0.7,10,1,0.3,0.7,20000,-0.25,76,46,0.61,
941,0,20,20200901092000 ,0.5,0.7,10,2,0.3,0.3,2000,-0.25,203,166,0.82,
944,0,20,20200901091000 ,0.5,0.7,10,2,0.3,0.3,20000,-0.25,25,20,0.8,
954,0,20,20200901093000 ,0.5,0.7,10,2,0.3,0.5,2000,-0.25,208,156,0.75,
1006,0,20,20200901093000 ,0.5,0.7,10,2,0.5,0.7,20000,-0.25,11,6,0.55,
1009,0,20,20200901092000 ,0.5,0.7,100,1,0.3,0.3,100,-0.25,112,88,0.79,
1016,0,20,20200901091000 ,0.5,0.7,100,1,0.3,0.3,20000,-0.25,5,5,1,
1035,0,20,20200901101000 ,0.5,0.7,100,1,0.3,0.7,100,-0.25,141,91,0.65,
1087,0,20,20200901091000 ,0.5,0.7,100,2,0.3,0.3,20000,-0.25,5,5,1,
1098,0,20,20200901101000 ,0.5,0.7,100,2,0.3,0.5,2000,-0.25,136,104,0.76,
1151,0,20,20200901091000 ,0.5,0.9,2,1,0.3,0.3,100,-0.25,216,161,0.75,
1161,0,20,20200901093000 ,0.5,0.9,2,1,0.3,0.3,20000,-0.25,308,245,0.8,
1169,0,20,20200901093000 ,0.5,0.9,2,1,0.3,0.5,2000,-0.25,444,340,0.77,
1173,0,20,20200901093000 ,0.5,0.9,2,1,0.3,0.5,20000,-0.25,205,143,0.7,
1174,0,20,20200901101000 ,0.5,0.9,2,1,0.3,0.5,20000,-0.25,344,244,0.71,
1181,0,20,20200901093000 ,0.5,0.9,2,1,0.3,0.7,2000,-0.25,389,290,0.75,
1202,0,20,20200901101000 ,0.5,0.9,2,1,0.5,0.5,100,-0.25,202,153,0.76,
1223,0,20,20200901091000 ,0.5,0.9,2,2,0.3,0.3,100,-0.25,217,162,0.75,
1233,0,20,20200901093000 ,0.5,0.9,2,2,0.3,0.3,20000,-0.25,316,252,0.8,
1241,0,20,20200901093000 ,0.5,0.9,2,2,0.3,0.5,2000,-0.25,557,448,0.8,
1253,0,20,20200901093000 ,0.5,0.9,2,2,0.3,0.7,2000,-0.25,516,415,0.8,
1286,0,20,20200901101000 ,0.5,0.9,2,2,0.5,0.7,100,-0.25,244,209,0.86,
1301,0,20,20200901093000 ,0.5,0.9,5,1,0.3,0.3,2000,-0.25,538,440,0.82,
1305,0,20,20200901093000 ,0.5,0.9,5,1,0.3,0.3,20000,-0.25,221,175,0.79,
1320,0,20,20200901092000 ,0.5,0.9,5,1,0.3,0.7,100,-0.25,191,139,0.73,
1333,0,20,20200901093000 ,0.5,0.9,5,1,0.5,0.3,100,-0.25,140,110,0.79,
1373,0,20,20200901093000 ,0.5,0.9,5,2,0.3,0.3,2000,-0.25,550,451,0.82,
1377,0,20,20200901093000 ,0.5,0.9,5,2,0.3,0.3,20000,-0.25,229,183,0.8,
1386,0,20,20200901101000 ,0.5,0.9,5,2,0.3,0.5,2000,-0.25,626,500,0.8,
1398,0,20,20200901101000 ,0.5,0.9,5,2,0.3,0.7,2000,-0.25,580,456,0.79,
1399,0,20,20200901091000 ,0.5,0.9,5,2,0.3,0.7,20000,-0.25,18,14,0.78,
1405,0,20,20200901093000 ,0.5,0.9,5,2,0.5,0.3,100,-0.25,140,110,0.79,
1444,0,20,20200901092000 ,0.5,0.9,10,1,0.3,0.3,2000,-0.25,207,171,0.83,
1447,0,20,20200901091000 ,0.5,0.9,10,1,0.3,0.3,20000,-0.25,25,20,0.8,
1457,0,20,20200901093000 ,0.5,0.9,10,1,0.3,0.5,2000,-0.25,223,160,0.72,
1464,0,20,20200901092000 ,0.5,0.9,10,1,0.3,0.7,100,-0.25,119,82,0.69,
1516,0,20,20200901092000 ,0.5,0.9,10,2,0.3,0.3,2000,-0.25,211,174,0.82,
1519,0,20,20200901091000 ,0.5,0.9,10,2,0.3,0.3,20000,-0.25,26,21,0.81,
1530,0,20,20200901101000 ,0.5,0.9,10,2,0.3,0.5,2000,-0.25,472,377,0.8,
1534,0,20,20200901101000 ,0.5,0.9,10,2,0.3,0.5,20000,-0.25,208,155,0.75,
1535,0,20,20200901091000 ,0.5,0.9,10,2,0.3,0.7,100,-0.25,58,46,0.79,
1536,0,20,20200901092000 ,0.5,0.9,10,2,0.3,0.7,100,-0.25,182,145,0.8,
1542,0,20,20200901101000 ,0.5,0.9,10,2,0.3,0.7,2000,-0.25,433,338,0.78,
1591,0,20,20200901091000 ,0.5,0.9,100,1,0.3,0.3,20000,-0.25,5,5,1,
1655,0,20,20200901092000 ,0.5,0.9,100,2,0.3,0.3,100,-0.25,117,93,0.79,
1668,0,20,20200901093000 ,0.5,0.9,100,2,0.3,0.5,100,-0.25,136,107,0.79,
1669,0,20,20200901101000 ,0.5,0.9,100,2,0.3,0.5,100,-0.25,209,160,0.77,
1727,0,20,20200901093000 ,0.7,0.5,2,1,0.3,0.3,100,-0.25,483,384,0.8,
1740,0,20,20200901101000 ,0.7,0.5,2,1,0.3,0.5,100,-0.25,353,264,0.75,
1793,0,20,20200901093000 ,0.7,0.5,2,2,0.3,0.3,100,-0.25,485,387,0.8,
1805,0,20,20200901093000 ,0.7,0.5,2,2,0.3,0.5,100,-0.25,236,178,0.75,
1809,0,20,20200901093000 ,0.7,0.5,2,2,0.3,0.5,2000,-0.25,44,34,0.77,
1817,0,20,20200901093000 ,0.7,0.5,2,2,0.3,0.7,100,-0.25,187,138,0.74,
1820,0,20,20200901092000 ,0.7,0.5,2,2,0.3,0.7,2000,-0.25,14,12,0.86,
1859,0,20,20200901093000 ,0.7,0.5,5,1,0.3,0.3,100,-0.25,318,257,0.81,
1864,0,20,20200901101000 ,0.7,0.5,5,1,0.3,0.3,2000,-0.25,89,69,0.78,
1872,0,20,20200901101000 ,0.7,0.5,5,1,0.3,0.5,100,-0.25,238,178,0.75,
1886,0,20,20200901092000 ,0.7,0.5,5,1,0.3,0.7,2000,-0.25,6,4,0.67,
1918,0,20,20200901093000 ,0.7,0.5,5,2,0.3,0.3,100,-0.25,318,258,0.81,
1934,0,20,20200901093000 ,0.7,0.5,5,2,0.3,0.5,2000,-0.25,29,23,0.79,
1942,0,20,20200901093000 ,0.7,0.5,5,2,0.3,0.7,100,-0.25,112,84,0.75,
1946,0,20,20200901093000 ,0.7,0.5,5,2,0.3,0.7,2000,-0.25,24,19,0.79,
1962,0,20,20200901101000 ,0.7,0.5,5,2,0.5,0.5,100,-0.25,38,26,0.68,
1970,0,20,20200901101000 ,0.7,0.5,5,2,0.5,0.7,100,-0.25,37,25,0.68,
2167,0,20,20200901093000 ,0.7,0.7,2,1,0.3,0.3,100,-0.25,481,381,0.79,
2180,0,20,20200901101000 ,0.7,0.7,2,1,0.3,0.5,100,-0.25,330,228,0.69,
2191,0,20,20200901093000 ,0.7,0.7,2,1,0.3,0.7,100,-0.25,139,89,0.64,
2233,0,20,20200901093000 ,0.7,0.7,2,2,0.3,0.3,100,-0.25,483,385,0.8,
2256,0,20,20200901092000 ,0.7,0.7,2,2,0.3,0.7,100,-0.25,82,61,0.74,
2280,0,20,20200901101000 ,0.7,0.7,2,2,0.5,0.5,100,-0.25,68,49,0.72,
2299,0,20,20200901093000 ,0.7,0.7,5,1,0.3,0.3,100,-0.25,317,255,0.8,
2311,0,20,20200901093000 ,0.7,0.7,5,1,0.3,0.5,100,-0.25,144,98,0.68,
2314,0,20,20200901092000 ,0.7,0.7,5,1,0.3,0.5,2000,-0.25,9,6,0.67,
2330,0,20,20200901093000 ,0.7,0.7,5,1,0.3,0.7,20000,-0.25,9,6,0.67,
2358,0,20,20200901093000 ,0.7,0.7,5,2,0.3,0.3,100,-0.25,318,258,0.81,
2389,0,20,20200901093000 ,0.7,0.7,5,2,0.3,0.7,20000,-0.25,9,7,0.78,
2489,0,20,20200901101000 ,0.7,0.7,10,2,0.3,0.5,100,-0.25,164,120,0.73,
2607,0,20,20200901093000 ,0.7,0.9,2,1,0.3,0.3,100,-0.25,491,389,0.79,
2614,0,20,20200901092000 ,0.7,0.9,2,1,0.3,0.3,20000,-0.25,12,10,0.83,
2673,0,20,20200901093000 ,0.7,0.9,2,2,0.3,0.3,100,-0.25,505,403,0.8,
2680,0,20,20200901092000 ,0.7,0.9,2,2,0.3,0.3,20000,-0.25,13,11,0.85,
2686,0,20,20200901101000 ,0.7,0.9,2,2,0.3,0.5,100,-0.25,517,396,0.77,
2697,0,20,20200901093000 ,0.7,0.9,2,2,0.3,0.7,100,-0.25,279,212,0.76,
2698,0,20,20200901101000 ,0.7,0.9,2,2,0.3,0.7,100,-0.25,459,349,0.76,
2706,0,20,20200901101000 ,0.7,0.9,2,2,0.3,0.7,20000,-0.25,48,38,0.79,
2739,0,20,20200901093000 ,0.7,0.9,5,1,0.3,0.3,100,-0.25,319,255,0.8,
2755,0,20,20200901093000 ,0.7,0.9,5,1,0.3,0.5,2000,-0.25,31,16,0.52,
2798,0,20,20200901093000 ,0.7,0.9,5,2,0.3,0.3,100,-0.25,324,262,0.81,
2870,0,20,20200901101000 ,0.7,0.9,10,1,0.3,0.5,100,-0.25,151,82,0.54,
6,0,20,20200901093000 ,0.5,0.5,2,1,0.3,0.3,2000,-0.26,727,599,0.82,
11,0,20,20200901101000 ,0.5,0.5,2,1,0.3,0.3,20000,-0.26,495,407,0.82,
13,0,20,20200901092000 ,0.5,0.5,2,1,0.3,0.5,100,-0.26,257,188,0.73,
23,0,20,20200901101000 ,0.5,0.5,2,1,0.3,0.5,20000,-0.26,232,172,0.74,
78,0,20,20200901093000 ,0.5,0.5,2,2,0.3,0.3,2000,-0.26,728,600,0.82,
83,0,20,20200901101000 ,0.5,0.5,2,2,0.3,0.3,20000,-0.26,495,408,0.82,
92,0,20,20200901091000 ,0.5,0.5,2,2,0.3,0.5,20000,-0.26,24,16,0.67,
97,0,20,20200901092000 ,0.5,0.5,2,2,0.3,0.7,100,-0.26,219,163,0.74,
120,0,20,20200901091000 ,0.5,0.5,2,2,0.5,0.5,100,-0.26,28,24,0.86,
122,0,20,20200901093000 ,0.5,0.5,2,2,0.5,0.5,100,-0.26,119,97,0.82,
127,0,20,20200901101000 ,0.5,0.5,2,2,0.5,0.5,2000,-0.26,101,75,0.74,
130,0,20,20200901093000 ,0.5,0.5,2,2,0.5,0.5,20000,-0.26,20,13,0.65,
163,0,20,20200901101000 ,0.5,0.5,5,1,0.3,0.5,2000,-0.26,417,308,0.74,
176,0,20,20200901091000 ,0.5,0.5,5,1,0.3,0.7,20000,-0.26,11,8,0.73,
184,0,20,20200901091000 ,0.5,0.5,5,1,0.5,0.3,2000,-0.26,23,18,0.78,
235,0,20,20200901101000 ,0.5,0.5,5,2,0.3,0.5,2000,-0.26,433,332,0.77,
247,0,20,20200901101000 ,0.5,0.5,5,2,0.3,0.7,2000,-0.26,359,268,0.75,
256,0,20,20200901091000 ,0.5,0.5,5,2,0.5,0.3,2000,-0.26,23,18,0.78,
267,0,20,20200901101000 ,0.5,0.5,5,2,0.5,0.5,100,-0.26,124,95,0.77,
275,0,20,20200901101000 ,0.5,0.5,5,2,0.5,0.5,20000,-0.26,22,15,0.68,
279,0,20,20200901101000 ,0.5,0.5,5,2,0.5,0.7,100,-0.26,116,89,0.77,
287,0,20,20200901101000 ,0.5,0.5,5,2,0.5,0.7,20000,-0.26,22,15,0.68,
294,0,20,20200901093000 ,0.5,0.5,10,1,0.3,0.3,2000,-0.26,393,329,0.84,
301,0,20,20200901092000 ,0.5,0.5,10,1,0.3,0.5,100,-0.26,130,96,0.74,
322,0,20,20200901093000 ,0.5,0.5,10,1,0.3,0.7,20000,-0.26,77,56,0.73,
366,0,20,20200901093000 ,0.5,0.5,10,2,0.3,0.3,2000,-0.26,394,330,0.84,
373,0,20,20200901092000 ,0.5,0.5,10,2,0.3,0.5,100,-0.26,137,101,0.74,
378,0,20,20200901093000 ,0.5,0.5,10,2,0.3,0.5,2000,-0.26,203,156,0.77,
417,0,20,20200901092000 ,0.5,0.5,10,2,0.5,0.5,20000,-0.26,6,4,0.67,
429,0,20,20200901092000 ,0.5,0.5,10,2,0.5,0.7,20000,-0.26,6,4,0.67,
438,0,20,20200901093000 ,0.5,0.5,100,1,0.3,0.3,2000,-0.26,152,127,0.84,
467,0,20,20200901101000 ,0.5,0.5,100,1,0.3,0.7,20000,-0.26,61,46,0.75,
510,0,20,20200901093000 ,0.5,0.5,100,2,0.3,0.3,2000,-0.26,152,128,0.84,
582,0,20,20200901093000 ,0.5,0.7,2,1,0.3,0.3,2000,-0.26,726,596,0.82,
589,0,20,20200901092000 ,0.5,0.7,2,1,0.3,0.5,100,-0.26,259,195,0.75,
595,0,20,20200901101000 ,0.5,0.7,2,1,0.3,0.5,2000,-0.26,538,394,0.73,
599,0,20,20200901101000 ,0.5,0.7,2,1,0.3,0.5,20000,-0.26,239,166,0.69,
601,0,20,20200901092000 ,0.5,0.7,2,1,0.3,0.7,100,-0.26,198,150,0.76,
627,0,20,20200901101000 ,0.5,0.7,2,1,0.5,0.5,100,-0.26,175,133,0.76,
654,0,20,20200901093000 ,0.5,0.7,2,2,0.3,0.3,2000,-0.26,740,612,0.83,
659,0,20,20200901101000 ,0.5,0.7,2,2,0.3,0.3,20000,-0.26,506,420,0.83,
672,0,20,20200901091000 ,0.5,0.7,2,2,0.3,0.7,100,-0.26,82,65,0.79,
703,0,20,20200901101000 ,0.5,0.7,2,2,0.5,0.5,2000,-0.26,113,91,0.81,
706,0,20,20200901093000 ,0.5,0.7,2,2,0.5,0.5,20000,-0.26,20,13,0.65,
711,0,20,20200901101000 ,0.5,0.7,2,2,0.5,0.7,100,-0.26,209,172,0.82,
746,0,20,20200901093000 ,0.5,0.7,5,1,0.3,0.7,100,-0.26,258,178,0.69,
760,0,20,20200901091000 ,0.5,0.7,5,1,0.5,0.3,2000,-0.26,23,18,0.78,
811,0,20,20200901101000 ,0.5,0.7,5,2,0.3,0.5,2000,-0.26,458,351,0.77,
817,0,20,20200901092000 ,0.5,0.7,5,2,0.3,0.7,100,-0.26,175,139,0.79,
823,0,20,20200901101000 ,0.5,0.7,5,2,0.3,0.7,2000,-0.26,385,288,0.75,
832,0,20,20200901091000 ,0.5,0.7,5,2,0.5,0.3,2000,-0.26,23,18,0.78,
870,0,20,20200901093000 ,0.5,0.7,10,1,0.3,0.3,2000,-0.26,392,326,0.83,
886,0,20,20200901093000 ,0.5,0.7,10,1,0.3,0.5,20000,-0.26,88,58,0.66,
942,0,20,20200901093000 ,0.5,0.7,10,2,0.3,0.3,2000,-0.26,398,334,0.84,
961,0,20,20200901092000 ,0.5,0.7,10,2,0.3,0.7,100,-0.26,108,81,0.75,
1014,0,20,20200901093000 ,0.5,0.7,100,1,0.3,0.3,2000,-0.26,151,125,0.83,
1026,0,20,20200901093000 ,0.5,0.7,100,1,0.3,0.5,2000,-0.26,79,59,0.75,
1027,0,20,20200901101000 ,0.5,0.7,100,1,0.3,0.5,2000,-0.26,132,96,0.73,
1031,0,20,20200901101000 ,0.5,0.7,100,1,0.3,0.5,20000,-0.26,64,47,0.73,
1094,0,20,20200901101000 ,0.5,0.7,100,2,0.3,0.5,100,-0.26,176,133,0.76,
1097,0,20,20200901093000 ,0.5,0.7,100,2,0.3,0.5,2000,-0.26,81,62,0.77,
1157,0,20,20200901093000 ,0.5,0.9,2,1,0.3,0.3,2000,-0.26,752,620,0.82,
1162,0,20,20200901101000 ,0.5,0.9,2,1,0.3,0.3,20000,-0.26,514,422,0.82,
1176,0,20,20200901092000 ,0.5,0.9,2,1,0.3,0.7,100,-0.26,331,260,0.79,
1186,0,20,20200901101000 ,0.5,0.9,2,1,0.3,0.7,20000,-0.26,323,224,0.69,
1229,0,20,20200901093000 ,0.5,0.9,2,2,0.3,0.3,2000,-0.26,764,630,0.82,
1234,0,20,20200901101000 ,0.5,0.9,2,2,0.3,0.3,20000,-0.26,524,431,0.82,
1242,0,20,20200901101000 ,0.5,0.9,2,2,0.3,0.5,2000,-0.26,920,751,0.82,
1254,0,20,20200901101000 ,0.5,0.9,2,2,0.3,0.7,2000,-0.26,865,703,0.81,
1274,0,20,20200901101000 ,0.5,0.9,2,2,0.5,0.5,100,-0.26,254,218,0.86,
1314,0,20,20200901101000 ,0.5,0.9,5,1,0.3,0.5,2000,-0.26,495,358,0.72,
1318,0,20,20200901101000 ,0.5,0.9,5,1,0.3,0.5,20000,-0.26,225,151,0.67,
1327,0,20,20200901091000 ,0.5,0.9,5,1,0.3,0.7,20000,-0.26,13,7,0.54,
1335,0,20,20200901091000 ,0.5,0.9,5,1,0.5,0.3,2000,-0.26,23,18,0.78,
1380,0,20,20200901092000 ,0.5,0.9,5,2,0.3,0.5,100,-0.26,303,241,0.8,
1392,0,20,20200901092000 ,0.5,0.9,5,2,0.3,0.7,100,-0.26,274,218,0.8,
1407,0,20,20200901091000 ,0.5,0.9,5,2,0.5,0.3,2000,-0.26,23,18,0.78,
1451,0,20,20200901091000 ,0.5,0.9,10,1,0.3,0.5,100,-0.26,48,32,0.67,
1461,0,20,20200901093000 ,0.5,0.9,10,1,0.3,0.5,20000,-0.26,104,64,0.62,
1465,0,20,20200901093000 ,0.5,0.9,10,1,0.3,0.7,100,-0.26,269,185,0.69,
1517,0,20,20200901093000 ,0.5,0.9,10,2,0.3,0.3,2000,-0.26,416,349,0.84,
1520,0,20,20200901092000 ,0.5,0.9,10,2,0.3,0.3,20000,-0.26,80,66,0.82,
1524,0,20,20200901092000 ,0.5,0.9,10,2,0.3,0.5,100,-0.26,206,165,0.8,
1537,0,20,20200901093000 ,0.5,0.9,10,2,0.3,0.7,100,-0.26,393,317,0.81,
1584,0,20,20200901092000 ,0.5,0.9,100,1,0.3,0.3,100,-0.26,115,92,0.8,
1601,0,20,20200901093000 ,0.5,0.9,100,1,0.3,0.5,2000,-0.26,81,53,0.65,
1609,0,20,20200901093000 ,0.5,0.9,100,1,0.3,0.7,100,-0.26,98,52,0.53,
1610,0,20,20200901101000 ,0.5,0.9,100,1,0.3,0.7,100,-0.26,156,83,0.53,
1614,0,20,20200901101000 ,0.5,0.9,100,1,0.3,0.7,2000,-0.26,117,59,0.5,
1662,0,20,20200901091000 ,0.5,0.9,100,2,0.3,0.3,20000,-0.26,6,6,1,
1686,0,20,20200901091000 ,0.5,0.9,100,2,0.3,0.7,20000,-0.26,4,4,1,
1728,0,20,20200901101000 ,0.7,0.5,2,1,0.3,0.3,100,-0.26,814,673,0.83,
1752,0,20,20200901101000 ,0.7,0.5,2,1,0.3,0.7,100,-0.26,271,195,0.72,
1760,0,20,20200901101000 ,0.7,0.5,2,1,0.3,0.7,20000,-0.26,29,25,0.86,
1794,0,20,20200901101000 ,0.7,0.5,2,2,0.3,0.3,100,-0.26,818,678,0.83,
1806,0,20,20200901101000 ,0.7,0.5,2,2,0.3,0.5,100,-0.26,392,301,0.77,
1808,0,20,20200901092000 ,0.7,0.5,2,2,0.3,0.5,2000,-0.26,17,14,0.82,
1818,0,20,20200901101000 ,0.7,0.5,2,2,0.3,0.7,100,-0.26,318,239,0.75,
1821,0,20,20200901093000 ,0.7,0.5,2,2,0.3,0.7,2000,-0.26,39,30,0.77,
1860,0,20,20200901101000 ,0.7,0.5,5,1,0.3,0.3,100,-0.26,540,455,0.84,
1919,0,20,20200901101000 ,0.7,0.5,5,2,0.3,0.3,100,-0.26,541,456,0.84,
1930,0,20,20200901093000 ,0.7,0.5,5,2,0.3,0.5,100,-0.26,150,116,0.77,
1977,0,20,20200901093000 ,0.7,0.5,10,1,0.3,0.3,100,-0.26,200,167,0.83,
2036,0,20,20200901093000 ,0.7,0.5,10,2,0.3,0.3,100,-0.26,200,168,0.84,
2049,0,20,20200901101000 ,0.7,0.5,10,2,0.3,0.5,100,-0.26,168,129,0.77,
2061,0,20,20200901101000 ,0.7,0.5,10,2,0.3,0.7,100,-0.26,138,103,0.75,
2168,0,20,20200901101000 ,0.7,0.7,2,1,0.3,0.3,100,-0.26,811,669,0.82,
2192,0,20,20200901101000 ,0.7,0.7,2,1,0.3,0.7,100,-0.26,245,157,0.64,
2234,0,20,20200901101000 ,0.7,0.7,2,2,0.3,0.3,100,-0.26,815,676,0.83,
2245,0,20,20200901093000 ,0.7,0.7,2,2,0.3,0.5,100,-0.26,217,161,0.74,
2300,0,20,20200901101000 ,0.7,0.7,5,1,0.3,0.3,100,-0.26,538,451,0.84,
2312,0,20,20200901101000 ,0.7,0.7,5,1,0.3,0.5,100,-0.26,230,156,0.68,
2324,0,20,20200901101000 ,0.7,0.7,5,1,0.3,0.7,100,-0.26,179,111,0.62,
2359,0,20,20200901101000 ,0.7,0.7,5,2,0.3,0.3,100,-0.26,540,456,0.84,
2370,0,20,20200901093000 ,0.7,0.7,5,2,0.3,0.5,100,-0.26,147,108,0.73,
